RRi,RRii,RRi_interp,RRii_interp,freqs,periodogram,low_power,high_power,activitytype_daytime,activitytype,activitytype_interp,activitytype_daytime_interp,steps_daytime,steps,steps_interp,steps_daytime_interp,hr_daytime,hr,hr_interp,hr_daytime_interp,rMSSD,pNN50,Median,gt180,act_silent_percentage,act_walking_percentage,act_running_percentage,act_nonWear_percentage,act_REM_percentage,act_NREM_percentage,act_charging_percentage,act_undefined_percentage,act_silent_percentage_allday,act_walking_percentage_allday,act_running_percentage_allday,act_nonWear_percentage_allday,act_REM_percentage_allday,act_NREM_percentage_allday,act_charging_percentage_allday,act_undefined_percentage_allday
70,72,67,68,0.18470247,10672.6782,,,,,0.829150017,30.62201417,,,38.14090077,30.62201417,31.64051472,70,67,30.62201417,,,,,,,,,,,,,,,,,,,,
72,74,68,69,0.184751475,10689.05687,,,,,0.777266667,30.62287889,,,35.75426667,30.62287889,31.64366306,72,68,30.62287889,,,,,,,,,,,,,,,,,,,,
74,76,69,68,0.18480048,10705.46109,,,,,0.746150017,30.6233975,,,34.32290077,30.6233975,31.64556694,74,69,30.6233975,,,,,,,,,,,,,,,,,,,,
76,78,68,67,0.184849485,10721.89075,,,,,0.64235,30.6251275,,,29.5481,30.6251275,31.64558306,76,68,30.6251275,,,,,,,,,,,,,,,,,,,,
78,80,67,68,0.18489849,10738.34575,,,,,0.590516667,30.62599139,,,27.16376667,30.62599139,31.64559556,78,67,30.62599139,,,,,,,,,,,,,,,,,,,,
80,81,68,69,0.184947495,10754.82598,,,,,0.52825,30.62702917,,,24.2995,30.62702917,31.64560806,80,68,30.62702917,,,,,,,,,,,,,,,,,,,,
81,83,69,68,0.1849965,10771.33133,,,,,0.37265,30.6296225,,,17.1419,30.6296225,31.64562111,81,69,30.6296225,,,,,,,,,,,,,,,,,,,,
83,84,68,69,0.185045505,10787.86171,,,,,0.289566683,30.63100722,,,13.32006743,30.63100722,31.64563167,83,68,30.63100722,,,,,,,,,,,,,,,,,,,,
84,86,69,70,0.185094509,10804.41702,,,,,0.237783333,30.63187028,,,10.93803333,30.63187028,31.64564111,84,69,30.63187028,,,,,,,,,,,,,,,,,,,,
86,88,70,71,0.185143514,10820.99714,,,,,0.206583333,30.63239028,,,9.502833333,30.63239028,31.64565083,86,70,30.63239028,,,,,,,,,,,,,,,,,,,,
88,89,71,72,0.185192519,10837.60197,,,,,0.185850017,30.63273583,,,8.549100767,30.63273583,31.64566056,88,71,30.63273583,,,,,,,,,,,,,,,,,,,,
89,90,72,73,0.185241524,10854.23142,,,,,0.154716667,30.63325472,,,7.116966667,30.63325472,31.64567028,89,72,30.63325472,,,,,,,,,,,,,,,,,,,,
90,91,73,74,0.185290529,10870.88538,,,,,0.1236,30.63377333,,,5.6856,30.63377333,31.64568028,90,73,30.63377333,,,,,,,,,,,,,,,,,,,,
91,79,74,75,0.185339534,10887.56375,,,,,0.092516683,30.63429139,,,4.255767433,30.63429139,31.64569028,91,74,30.63429139,,,,,,,,,,,,,,,,,,,,
79,79,75,74,0.185388539,10904.26642,,,,,0.04143335,30.63514278,,,1.9059341,30.63514278,31.64689,79,75,30.63514278,,,,,,,,,,,,,,,,,,,,
79,79,74,73.27082484,0.185437544,10920.9933,,,,,0.030200017,30.63533,,,1.389200767,30.63533,31.64884306,79,74,30.63533,,,,,,,,,,,,,,,,,,,,
79,79,73.27082484,73,0.185486549,10937.74428,,,,,0,30.63583333,,,0,30.63583333,31.64886444,79,73.27082484,30.63583333,,,,,,,,,,,,,,,,,,,,
79,79,73,71,0.185535554,10954.51926,,,,,0,30.63602028,,,0,30.63602028,31.64888083,79,73,30.63602028,,,,,,,,,,,,,,,,,,,,
79,79,71,70,0.185584558,10971.31815,,,,,0,30.63826833,,,0,30.63826833,31.64888972,79,71,30.63826833,,,,,,,,,,,,,,,,,,,,
79,79,70,69,0.185633563,10988.14085,,,,,0,30.63912278,,,0,30.63912278,31.64889972,79,70,30.63912278,,,,,,,,,,,,,,,,,,,,
79,79,69,68,0.185682568,11004.98724,,,,,0,30.63913,,,0,30.63913,31.64890917,79,69,30.63913,,,,,,,,,,,,,,,,,,,,
79,79,68,69,0.185731573,11021.85725,,,,,0,30.63965389,,,0,30.63965389,31.64913806,79,68,30.63965389,,,,,,,,,,,,,,,,,,,,
79,79,69,70,0.185780578,11038.75075,,,,,0,30.64224611,,,0,30.64224611,31.64948389,79,69,30.64224611,,,,,,,,,,,,,,,,,,,,
79,79,70,72,0.185829583,11055.66767,,,,,0,30.64362861,,,0,30.64362861,31.65017556,79,70,30.64362861,,,,,,,,,,,,,,,,,,,,
79,79,72,71,0.185878588,11072.60789,,,,,0,30.64397444,,,0,30.64397444,31.6521625,79,72,30.64397444,,,,,,,,,,,,,,,,,,,,
79,79,71,72.96240014,0.185927593,11089.57133,,,,,0,30.6462225,,,0,30.6462225,31.65363583,79,71,30.6462225,,,,,,,,,,,,,,,,,,,,
79,79,72.96240014,73,0.185976598,11106.55787,,,,,0,30.6525,,,0,30.6525,31.65551861,79,72.96240014,30.6525,,,,,,,,,,,,,,,,,,,,
79,79,73,75,0.186025603,11123.56744,,,,,0.007216667,30.65262028,,,0.122683333,30.65262028,31.65553583,79,73,30.65262028,,,,,,,,,,,,,,,,,,,,
79,79,75,74,0.186074607,11140.59992,,,,,0.061749983,30.65352917,,,1.049749717,30.65352917,31.65554889,79,75,30.65352917,,,,,,,,,,,,,,,,,,,,
79,79,74,75,0.186123612,11157.65523,,,,,0.062583333,30.65354306,,,1.063916667,30.65354306,31.65556167,79,74,30.65354306,,,,,,,,,,,,,,,,,,,,
79,79,75,76,0.186172617,11174.73326,,,,,0.06946665,30.65365778,,,1.18093305,30.65365778,31.65558278,79,75,30.65365778,,,,,,,,,,,,,,,,,,,,
79,79,76,77,0.186221622,11191.83393,,,,,0.121349983,30.6545225,,,2.062949717,30.6545225,31.65559333,79,76,30.6545225,,,,,,,,,,,,,,,,,,,,
79,79,77,78,0.186270627,11208.95713,,,,,0.225083333,30.65625139,,,3.826416667,30.65625139,31.65588167,79,77,30.65625139,,,,,,,,,,,,,,,,,,,,
79,79,78,79,0.186319632,11226.10277,,,,,0.279533333,30.65715889,,,4.752066667,30.65715889,31.65641944,79,78,30.65715889,,,,,,,,,,,,,,,,,,,,
79,79,79,78,0.186368637,11243.27075,,,,,0.280333317,30.65717222,,,4.765666383,30.65717222,31.65833528,79,79,30.65717222,,,,,,,,,,,,,,,,,,,,
79,79,78,77,0.186417642,11260.46099,,,,,0.359966667,30.65849944,,,6.119433333,30.65849944,31.65836278,79,78,30.65849944,,,,,,,,,,,,,,,,,,,,
79,79,77,76,0.186466647,11277.67339,,,,,0.391083317,30.65901806,,,6.648416383,30.65901806,31.65837556,79,77,30.65901806,,,,,,,,,,,,,,,,,,,,
79,79,76,79,0.186515652,11294.90784,,,,,0.484499983,30.660575,,,8.236499717,30.660575,31.65838611,79,76,30.660575,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.186564656,11312.16427,,,,,0.82865,30.66631083,,,14.08705,30.66631083,31.65847778,79,79,30.66631083,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.186613661,11329.44258,,,,,0.88306665,30.66721778,,,15.01213305,30.66721778,31.65865,79,79,30.66721778,,,,,,,,,,,,,,,,,,,,
79,79,79,79,0.186662666,11346.74267,,,,,0.883833317,30.66723056,,,15.02516638,30.66723056,31.65916778,79,79,30.66723056,,,,,,,,,,,,,,,,,,,,
79,74,79,79,0.186711671,11364.06445,,,,,0.8842,30.66723667,,,15.0314,30.66723667,31.66003167,79,79,30.66723667,,,,,,,,,,,,,,,,,,,,
74,79,79,79,0.186760676,11381.40783,,,,,0.896899983,30.66744833,,,15.24729972,30.66744833,31.66423417,74,79,30.66744833,,,,,,,,,,,,,,,,,,,,
79,76.5,79,77,0.186809681,11398.77272,,,,,0.918016667,30.66780028,,,15.60628333,30.66780028,31.66639917,79,79,30.66780028,,,,,,,,,,,,,,,,,,,,
76.5,76.5,77,77.241177,0.186858686,11416.15903,,,,,0.931833333,30.66803056,,,15.84116667,30.66803056,31.66641694,76.5,77,30.66803056,,,,,,,,,,,,,,,,,,,,
76.5,76.5,77.241177,79,0.186907691,11433.56666,,,,,1,30.66916667,,,17,30.66916667,31.66642917,76.5,77.241177,30.66916667,,,,,,,,,,,,,,,,,,,,
76.5,76.5,79,84,0.186956696,11450.99553,,,,,1,30.67745194,,,30.9192662,30.67745194,31.66644139,76.5,79,30.67745194,,,,,,,,,,,,,,,,,,,,
76.5,76.5,84,81.5,0.187005701,11468.44555,,,,,1,30.67832417,,,32.3846,30.67832417,31.66645,76.5,84,30.67832417,,,,,,,,,,,,,,,,,,,,
76.5,76.5,81.5,81.5,0.187054705,11485.91662,,,,,1,30.67833583,,,32.4042,30.67833583,31.66645861,76.5,81.5,30.67833583,,,,,,,,,,,,,,,,,,,,
76.5,76.5,81.5,81.5,0.18710371,11503.40866,,,,,1,30.67834222,,,32.41493333,30.67834222,31.66646694,76.5,81.5,30.67834222,,,,,,,,,,,,,,,,,,,,
76.5,76.8125,81.5,82,0.187152715,11520.92158,,,,,1,30.67856861,,,32.7952662,30.67856861,31.666775,76.5,81.5,30.67856861,,,,,,,,,,,,,,,,,,,,
76.8125,74,82,80,0.18720172,11538.45528,,,,,1,30.67913528,,,33.74726667,30.67913528,31.66729611,76.8125,82,30.67913528,,,,,,,,,,,,,,,,,,,,
74,74,80,81,0.187250725,11556.00969,,,,,1,30.67941806,,,34.22233287,30.67941806,31.67102611,74,80,30.67941806,,,,,,,,,,,,,,,,,,,,
74,79,81,80,0.18729973,11573.58471,,,,,1,30.67968556,,,34.67173333,30.67968556,31.67353528,74,81,30.67968556,,,,,,,,,,,,,,,,,,,,
79,74,80,79,0.187348735,11591.18025,,,,,1,30.68081917,,,36.57619953,30.68081917,31.7124375,79,80,30.68081917,,,,,,,,,,,,,,,,,,,,
74,63,79,78,0.18739774,11608.79623,,,,,1,30.68168861,,,38.0368662,30.68168861,31.71893611,74,79,30.68168861,,,,,,,,,,,,,,,,,,,,
63,61,78,77,0.187446745,11626.43255,,,,,1,30.68169833,,,38.0532,30.68169833,31.73535806,63,78,30.68169833,,,,,,,,,,,,,,,,,,,,
61,65,77,76,0.18749575,11644.08915,,,,,1,30.68210694,,,38.73966667,30.68210694,31.739485,61,77,30.68210694,,,,,,,,,,,,,,,,,,,,
65,64,76,75,0.187544754,11661.76592,,,,,1,30.68221917,,,38.9282,30.68221917,31.75193278,65,76,30.68221917,,,,,,,,,,,,,,,,,,,,
64,64,75,74,0.187593759,11679.46278,,,,,1,30.6825025,,,39.4042,30.6825025,31.76052889,64,75,30.6825025,,,,,,,,,,,,,,,,,,,,
64,64,74,73,0.187642764,11697.17964,,,,,1,30.68278583,,,39.8802,30.68278583,31.762705,64,74,30.68278583,,,,,,,,,,,,,,,,,,,,
64,72,73,69,0.187691769,11714.91643,,,,,1,30.6839025,,,41.7562,30.6839025,31.76273417,64,73,30.6839025,,,,,,,,,,,,,,,,,,,,
72,67,69,66,0.187740774,11732.67305,,,,,1,30.68476861,,,43.21126667,30.68476861,31.76274861,72,69,30.68476861,,,,,,,,,,,,,,,,,,,,
67,68,66,67,0.187789779,11750.44943,,,,,1,30.68477806,,,43.22713287,30.68477806,31.76275833,67,66,30.68477806,,,,,,,,,,,,,,,,,,,,
68,70,67,68,0.187838784,11768.24547,,,,,1,30.68501833,,,43.63079953,30.68501833,31.76276833,68,67,30.68501833,,,,,,,,,,,,,,,,,,,,
70,72,68,67.12426572,0.187887789,11786.06109,,,,,1,30.68558472,,,44.58233333,30.68558472,31.76277861,70,68,30.68558472,,,,,,,,,,,,,,,,,,,,
72,73,67.12426572,66,0.187936794,11803.89621,,,,,1,30.68583333,,,45,30.68583333,31.76279722,72,67.12426572,30.68583333,,,,,,,,,,,,,,,,,,,,
73,74,66,65,0.187985799,11821.75075,,,,,1,30.6861525,,,44.80850017,30.6861525,31.76280583,73,66,30.6861525,,,,,,,,,,,,,,,,,,,,
74,75,65,66,0.188034803,11839.62462,,,,,1,30.6867025,,,44.47850017,30.6867025,31.76281472,74,65,30.6867025,,,,,,,,,,,,,,,,,,,,
75,76,66,67,0.188083808,11857.51774,,,,,1,30.6881025,,,43.63850017,30.6881025,31.76283028,75,66,30.6881025,,,,,,,,,,,,,,,,,,,,
76,77,67,68,0.188132813,11875.43004,,,,,1,30.6889525,,,43.1285,30.6889525,31.76283917,76,67,30.6889525,,,,,,,,,,,,,,,,,,,,
77,78,68,69,0.188181818,11893.36141,,,,,1,30.69006917,,,42.4585,30.69006917,31.76284806,77,68,30.69006917,,,,,,,,,,,,,,,,,,,,
78,79,69,70,0.188230823,11911.3118,,,,,1,30.69215667,,,41.20600017,30.69215667,31.7628575,78,69,30.69215667,,,,,,,,,,,,,,,,,,,,
79,79,70,71,0.188279828,11929.2811,,,,,1,30.6923025,,,41.1185,30.6923025,31.76286583,79,70,30.6923025,,,,,,,,,,,,,,,,,,,,
79,76,71,72,0.188328833,11947.26926,,,,,1,30.69258639,,,40.94816667,30.69258639,31.804775,79,71,30.69258639,,,,,,,,,,,,,,,,,,,,
76,79.05226717,72,74,0.188377838,11965.27617,,,,,1,30.69343583,,,40.43850017,30.69343583,31.80746167,76,72,30.69343583,,,,,,,,,,,,,,,,,,,,
79.05226717,74,74,75,0.188426843,11983.30177,,,,,1,30.694295,,,39.92300017,30.694295,31.80747917,79.05226717,74,30.694295,,,,,,,,,,,,,,,,,,,,
74,79.05226717,75,77,0.188475848,12001.34596,,,,,1,30.6945525,,,39.76850017,30.6945525,31.80749,74,75,30.6945525,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,77,78,0.188524852,12019.40869,,,,,1,30.69483583,,,39.59850017,30.69483583,31.8075025,79.05226717,77,30.69483583,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,78,80,0.188573857,12037.48985,,,,,1,30.69511917,,,39.42850017,30.69511917,31.80751278,79.05226717,78,30.69511917,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,80,79,0.188622862,12055.58939,,,,,1,30.69540583,,,39.25650017,30.69540583,31.80752417,79.05226717,80,30.69540583,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,79,78,0.188671867,12073.70721,,,,,1,30.69566917,,,39.09850017,30.69566917,31.807535,79.05226717,79,30.69566917,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,78,76,0.188720872,12091.84323,,,,,1,30.6959525,,,38.92850017,30.6959525,31.80754528,79.05226717,78,30.6959525,,,,,,,,,,,,,,,,,,,,
79.05226717,78.15176336,76,75,0.188769877,12109.99739,,,,,1,30.69623667,,,38.75800017,30.69623667,31.80755639,79.05226717,76,30.69623667,,,,,,,,,,,,,,,,,,,,
78.15176336,78.15176336,75,74,0.188818882,12128.1696,,,,,1,30.69709694,,,38.24183333,30.69709694,31.81000944,78.15176336,75,30.69709694,,,,,,,,,,,,,,,,,,,,
78.15176336,78.15176336,74,75,0.188867887,12146.35979,,,,,1,30.69763583,,,37.9185,30.69763583,31.81002444,78.15176336,74,30.69763583,,,,,,,,,,,,,,,,,,,,
78.15176336,78.15176336,75,73,0.188916892,12164.56788,,,,,1,30.69791917,,,37.7485,30.69791917,31.81003361,78.15176336,75,30.69791917,,,,,,,,,,,,,,,,,,,,
78.15176336,78.15176336,73,71,0.188965897,12182.79379,,,,,1,30.6982025,,,37.5785,30.6982025,31.81004194,78.15176336,73,30.6982025,,,,,,,,,,,,,,,,,,,,
78.15176336,78.15176336,71,69,0.189014901,12201.03744,,,,,1,30.69848583,,,37.4085,30.69848583,31.81005028,78.15176336,71,30.69848583,,,,,,,,,,,,,,,,,,,,
78.15176336,78.15176336,69,68,0.189063906,12219.29877,,,,,1,30.6987525,,,37.2485,30.6987525,31.81005917,78.15176336,69,30.6987525,,,,,,,,,,,,,,,,,,,,
78.15176336,78.15176336,68,67,0.189112911,12237.57769,,,,,1,30.69903583,,,37.0785,30.69903583,31.81006833,78.15176336,68,30.69903583,,,,,,,,,,,,,,,,,,,,
78.15176336,79,67,66,0.189161916,12255.87413,,,,,1,30.69990611,,,36.5563335,30.69990611,31.81007694,78.15176336,67,30.69990611,,,,,,,,,,,,,,,,,,,,
79,79.05226717,66,62,0.189210921,12274.18801,,,,,1,30.69991611,,,36.5503335,30.69991611,31.81722472,79,66,30.69991611,,,,,,,,,,,,,,,,,,,,
79.05226717,73,62,69.44444444,0.189259926,12292.51926,,,,,1,30.69992306,,,36.54616667,30.69992306,31.81990639,79.05226717,62,30.69992306,,,,,,,,,,,,,,,,,,,,
73,71,69.44444444,68.9382716,0.189308931,12310.86781,,,,,1,30.70016917,,,36.39850017,30.70016917,31.81992278,73,69.44444444,30.70016917,,,,,,,,,,,,,,,,,,,,
71,72,68.9382716,68.26474623,0.189357936,12329.23358,,,,,1,30.70043611,,,36.2383335,30.70043611,31.819935,71,68.9382716,30.70043611,,,,,,,,,,,,,,,,,,,,
72,71,68.26474623,58,0.189406941,12347.61649,,,,,1,30.70071917,,,36.06850017,30.70071917,31.81996417,72,68.26474623,30.70071917,,,,,,,,,,,,,,,,,,,,
71,74.17537786,58,58.22392408,0.189455946,12366.01648,,,,,1,30.7024025,,,35.05850017,30.7024025,31.81997417,71,58,30.7024025,,,,,,,,,,,,,,,,,,,,
74.17537786,73.37127417,58.22392408,60,0.18950495,12384.43346,,,,,1,30.7025,,,35,30.7025,31.81998278,74.17537786,58.22392408,30.7025,,,,,,,,,,,,,,,,,,,,
73.37127417,74,60,62,0.189553955,12402.86737,,,,,1,30.70327333,,,35,30.70327333,31.82120167,73.37127417,60,30.70327333,,,,,,,,,,,,,,,,,,,,
74,79.05226717,62,65,0.18960296,12421.31814,,,,,1,30.7032825,,,35,30.7032825,31.83408778,74,62,30.7032825,,,,,,,,,,,,,,,,,,,,
79.05226717,79,65,67,0.189651965,12439.78569,,,,,1,30.70351917,,,35,30.70351917,31.83613806,79.05226717,65,30.70351917,,,,,,,,,,,,,,,,,,,,
79,75,67,69,0.18970097,12458.26995,,,,,1,30.7038025,,,35,30.7038025,31.83615944,79,67,30.7038025,,,,,,,,,,,,,,,,,,,,
75,78,69,70,0.189749975,12476.77084,,,,,1,30.70408611,,,35,30.70408611,31.83617028,75,69,30.70408611,,,,,,,,,,,,,,,,,,,,
78,81,70,69,0.18979898,12495.2883,,,,,1,30.70436917,,,35,30.70436917,31.83618222,78,70,30.70436917,,,,,,,,,,,,,,,,,,,,
81,80,69,68,0.189847985,12513.82225,,,,,1,30.70548667,,,35,30.70548667,31.83619417,81,69,30.70548667,,,,,,,,,,,,,,,,,,,,
80,79,68,67,0.18989699,12532.37263,,,,,1,30.7063425,,,35,30.7063425,31.83623278,80,68,30.7063425,,,,,,,,,,,,,,,,,,,,
79,75,67,66,0.189945995,12550.93936,,,,,1,30.70634944,,,35,30.70634944,31.83659167,79,67,30.70634944,,,,,,,,,,,,,,,,,,,,
75,74,66,65,0.189995,12569.52237,,,,,1,30.7066025,,,35,30.7066025,31.83692528,75,66,30.7066025,,,,,,,,,,,,,,,,,,,,
74,75,65,66,0.190044004,12588.12159,,,,,1,30.70745194,,,35,30.70745194,31.84013139,74,65,30.70745194,,,,,,,,,,,,,,,,,,,,
75,74,66,67,0.190093009,12606.73696,,,,,1,30.70856917,,,35,30.70856917,31.85404639,75,66,30.70856917,,,,,,,,,,,,,,,,,,,,
74,75,67,68,0.190142014,12625.36839,,,,,1,30.70947694,,,35,30.70947694,31.8591025,74,67,30.70947694,,,,,,,,,,,,,,,,,,,,
75,76,68,67,0.190191019,12644.01583,,,,,1,30.70948583,,,35,30.70948583,31.89198833,75,68,30.70948583,,,,,,,,,,,,,,,,,,,,
76,78,67,66,0.190240024,12662.6792,,,,,1,30.71054389,,,35,30.71054389,31.90134917,76,67,30.71054389,,,,,,,,,,,,,,,,,,,,
78,79,66,78.05114943,0.190289029,12681.35843,,,,,1,30.71110167,,,35,30.71110167,31.9193875,78,66,30.71110167,,,,,,,,,,,,,,,,,,,,
79,80,78.05114943,79,0.190338034,12700.05346,,,,,1,30.71916667,,,35,30.71916667,31.93744944,79,78.05114943,30.71916667,,,,,,,,,,,,,,,,,,,,
80,79,79,79.05226717,0.190387039,12718.76421,,,,,0.9619,30.71980167,,,33.6665,30.71980167,31.95225444,80,79,30.71980167,,,,,,,,,,,,,,,,,,,,
79,79.5,79.05226717,85,0.190436044,12737.49062,,,,,0.7407,30.72348833,,,25.9245,30.72348833,31.95473222,79,79.05226717,30.72348833,,,,,,,,,,,,,,,,,,,,
79.5,74,85,83,0.190485049,12756.23262,,,,,0.62678335,30.72538694,,,21.93741725,30.72538694,31.95474917,79.5,85,30.72538694,,,,,,,,,,,,,,,,,,,,
74,72,83,82,0.190534053,12774.99015,,,,,0.625516667,30.72540806,,,21.89308333,30.72540806,31.95862,74,83,30.72540806,,,,,,,,,,,,,,,,,,,,
72,74,82,81,0.190583058,12793.76312,,,,,0.625,30.72541667,,,21.875,30.72541667,31.96308,72,82,30.72541667,,,,,,,,,,,,,,,,,,,,
74,75,81,82,0.190632063,12812.55149,,,,,0.624500017,30.725425,,,21.85750058,30.725425,31.96599778,74,81,30.725425,,,,,,,,,,,,,,,,,,,,
75,76,82,83,0.190681068,12831.35517,,,,,0.62393335,30.72543444,,,21.83766725,30.72543444,31.97559389,75,82,30.72543444,,,,,,,,,,,,,,,,,,,,
76,77,83,82,0.190730073,12850.17411,,,,,0.62325,30.72544583,,,21.81375,30.72544583,31.98991056,76,83,30.72544583,,,,,,,,,,,,,,,,,,,,
77,80,82,75,0.190779078,12869.00823,,,,,0.622533333,30.72545778,,,21.78866667,30.72545778,31.99572944,77,82,30.72545778,,,,,,,,,,,,,,,,,,,,
80,80,75,77,0.190828083,12887.85747,,,,,0.621266683,30.72547889,,,21.74433392,30.72547889,32.00155167,80,75,30.72547889,,,,,,,,,,,,,,,,,,,,
80,80,77,79,0.190877088,12906.72176,,,,,0.62053335,30.72549111,,,21.71866725,30.72549111,32.00338806,80,77,30.72549111,,,,,,,,,,,,,,,,,,,,
80,80,79,80,0.190926093,12925.60105,,,,,0.563800017,30.72643667,,,19.73300058,30.72643667,32.00340778,80,79,30.72643667,,,,,,,,,,,,,,,,,,,,
80,80,80,79,0.190975098,12944.49525,,,,,0.450816683,30.72831972,,,15.77858392,30.72831972,32.00341722,80,80,30.72831972,,,,,,,,,,,,,,,,,,,,
80,80,79,77,0.191024102,12963.4043,,,,,0.44975,30.7283375,,,15.74125,30.7283375,32.00342694,80,79,30.7283375,,,,,,,,,,,,,,,,,,,,
80,80,77,76,0.191073107,12982.32815,,,,,0.448566683,30.72835722,,,15.69983392,30.72835722,32.00343833,80,77,30.72835722,,,,,,,,,,,,,,,,,,,,
80,80,76,77,0.191122112,13001.26672,,,,,0.4476,30.72837333,,,15.666,30.72837333,32.00344861,80,76,30.72837333,,,,,,,,,,,,,,,,,,,,
80,87,77,76,0.191171117,13020.21995,,,,,0.44695,30.72838417,,,15.64325,30.72838417,32.00346083,80,77,30.72838417,,,,,,,,,,,,,,,,,,,,
87,86,76,75,0.191220122,13039.18777,,,,,0.4429,30.72845167,,,15.5015,30.72845167,32.00349278,87,76,30.72845167,,,,,,,,,,,,,,,,,,,,
86,87,75,77,0.191269127,13058.17012,,,,,0.41185,30.72896917,,,14.41475,30.72896917,32.00350417,86,75,30.72896917,,,,,,,,,,,,,,,,,,,,
87,74,77,79,0.191318132,13077.16694,,,,,0.39585,30.72923583,,,13.85475,30.72923583,32.0035125,87,77,30.72923583,,,,,,,,,,,,,,,,,,,,
74,75,79,75,0.191367137,13096.17816,,,,,0.273433333,30.73127611,,,9.570166667,30.73127611,32.00352139,74,79,30.73127611,,,,,,,,,,,,,,,,,,,,
75,80,75,77,0.191416142,13115.20371,,,,,0.272416683,30.73129306,,,9.534583917,30.73129306,32.00352972,75,75,30.73129306,,,,,,,,,,,,,,,,,,,,
80,75,77,78,0.191465147,13134.24353,,,,,0.271733333,30.73130444,,,9.510666667,30.73130444,32.00353778,80,77,30.73130444,,,,,,,,,,,,,,,,,,,,
75,72,78,79,0.191514151,13153.29756,,,,,0.271216683,30.73131306,,,9.492583917,30.73131306,32.00354583,75,78,30.73131306,,,,,,,,,,,,,,,,,,,,
72,73,79,78,0.191563156,13172.36574,,,,,0.270733333,30.73132111,,,9.475666667,30.73132111,32.00361611,72,79,30.73132111,,,,,,,,,,,,,,,,,,,,
73,72,78,79,0.191612161,13191.44799,,,,,0.270083333,30.73133194,,,9.452916667,30.73133194,32.00397417,73,78,30.73133194,,,,,,,,,,,,,,,,,,,,
72,73,79,77,0.191661166,13210.54427,,,,,0.260850017,30.73148583,,,9.129750583,30.73148583,32.00413528,72,79,30.73148583,,,,,,,,,,,,,,,,,,,,
73,74,77,79,0.191710171,13229.65449,,,,,0.244866667,30.73175222,,,8.570333334,30.73175222,32.00448083,73,77,30.73175222,,,,,,,,,,,,,,,,,,,,
74,75,79,80,0.191759176,13248.77861,,,,,0.22723335,30.73204611,,,7.95316725,30.73204611,32.01225556,74,79,30.73204611,,,,,,,,,,,,,,,,,,,,
75,76,80,80.433522,0.191808181,13267.91655,,,,,0.05108335,30.73498194,,,1.78791725,30.73498194,32.01841139,75,80,30.73498194,,,,,,,,,,,,,,,,,,,,
76,80,80.433522,81,0.191857186,13287.06826,,,,,0,30.73583333,,,0,30.73583333,32.02026278,76,80.433522,30.73583333,,,,,,,,,,,,,,,,,,,,
80,77,81,82,0.191906191,13306.23366,,,,,0,30.73694583,,,0.73425,30.73694583,32.02027361,80,81,30.73694583,,,,,,,,,,,,,,,,,,,,
77,77,82,83,0.191955196,13325.41271,,,,,0,30.73696278,,,0.74543315,30.73696278,32.02028056,77,82,30.73696278,,,,,,,,,,,,,,,,,,,,
77,82,83,84,0.1920042,13344.60534,,,,,0,30.7369725,,,0.75185,30.7369725,32.02028611,77,83,30.7369725,,,,,,,,,,,,,,,,,,,,
82,84,84,86,0.192053205,13363.81147,,,,,0,30.73701028,,,0.77678315,30.73701028,32.02029167,82,84,30.73701028,,,,,,,,,,,,,,,,,,,,
84,86,86,87,0.19210221,13383.03106,,,,,0,30.73702056,,,0.783566483,30.73702056,32.02029889,84,86,30.73702056,,,,,,,,,,,,,,,,,,,,
86,85,87,88,0.192151215,13402.26404,,,,,0,30.73703222,,,0.791266483,30.73703222,32.02030611,86,87,30.73703222,,,,,,,,,,,,,,,,,,,,
85,83,88,89,0.19220022,13421.51034,,,,,0,30.73704083,,,0.796949817,30.73704083,32.02031083,85,88,30.73704083,,,,,,,,,,,,,,,,,,,,
83,82,89,79,0.192249225,13440.76991,,,,,0,30.73706389,,,0.812166667,30.73706389,32.02031861,83,89,30.73706389,,,,,,,,,,,,,,,,,,,,
82,81,79,84.33333333,0.19229823,13460.04269,,,,,0,30.73771833,,,1.2441,30.73771833,32.02125556,82,79,30.73771833,,,,,,,,,,,,,,,,,,,,
81,81.18181818,84.33333333,89,0.192347235,13479.3286,,,,,0,30.73800167,,,1.431099817,30.73800167,32.02226667,81,84.33333333,30.73800167,,,,,,,,,,,,,,,,,,,,
81.18181818,81.18181818,89,87,0.19239624,13498.6276,,,,,0,30.73986194,,,2.658883333,30.73986194,32.02227944,81.18181818,89,30.73986194,,,,,,,,,,,,,,,,,,,,
81.18181818,72,87,88,0.192445245,13517.93961,,,,,0,30.73988139,,,2.671716483,30.73988139,32.02263889,81.18181818,87,30.73988139,,,,,,,,,,,,,,,,,,,,
72,71,88,87,0.192494249,13537.26458,,,,,0,30.73989389,,,2.679966667,30.73989389,32.02298222,72,88,30.73989389,,,,,,,,,,,,,,,,,,,,
